Stkcd,Accper,Typrep,B001000000,B001100000,B001101000,B001200000,B001201000,B001207000,B001209000,B001210000,B001211000,B001212000,A002000000,A001000000,Indnme,Nindnme
300278,2018-6-30,A,37208879.5,1207790652.0,1207790652.0,1172703872.0,1003262483.0,6130833.57,32538156.19,97349462.24,43359638.11,-9936701.26,3071477606.0,4729316884.0,工业,专用设备制造业
300227,2018-6-30,A,29535306.83,258134951.2,258134951.2,234762315.2,149275107.7,2832066.33,30907730.3,45550502.47,5837398.76,359509.61,386356206.6,1112537860.0,工业,信息技术业
600153,2018-6-30,A,2050335555.0,116000000000.0,116000000000.0,114000000000.0,110000000000.0,523065580.5,2665098237.0,125528341.8,617136347.3,153723645.9,180898000000.0,226021000000.0,商业,批发和零售贸易
603678,2018-6-30,A,214483826.0,941094328.4,941094328.4,747700084.1,605161600.6,8684551.44,36128892.22,84362746.73,12279517.54,1082775.63,961176500.3,3642087498.0,工业,信息技术业
603306,2018-6-30,A,178143960.8,509465587.3,509465587.3,345728812.2,298848988.6,4108893.09,12734609.68,40125516.46,-8238468.29,-1850727.37,191127816.9,2366954536.0,工业,交通运输设备制造业
603993,2018-6-30,A,4624374000.0,14059796000.0,14059796000.0,9427216000.0,7950105000.0,417265000.0,86580000.0,529931000.0,435390000.0,7945000.0,53033958000.0,100916000000.0,工业,有色金属矿采选业
300359,2018-6-30,A,5009210.82,297401697.4,297401697.4,293653725.3,202500756.3,1269260.93,18574934.92,60429843.76,7740841.65,3138087.73,524626366.0,2702365779.0,公用事业,计算机应用服务业
600071,2018-6-30,A,2435015.92,363052084.0,363052084.0,364899824.0,312338694.9,1819990.34,7964072.94,40800929.13,565073.56,1411063.12,454703967.6,934909108.7,工业,仪器仪表及文化、办公用机械制造业
600959,2018-6-30,A,499672493.0,3908309332.0,3908309332.0,3488878768.0,2751598051.0,11227744.75,287742446.4,424330739.4,8809458.45,5170328.28,9846879106.0,32273783502.0,公用事业,通信服务业
600482,2018-6-30,A,751640536.0,11968097937.0,11968097937.0,11304094793.0,10253632747.0,184209714.1,207261659.1,745097219.4,-77740392.32,-8366154.32,15040465742.0,43925694439.0,工业,交通运输设备制造业
300515,2018-6-30,A,15149785.8,89532730.52,89532730.52,84465067.81,37572573.41,2082400.12,23150790.22,19671853.71,-181344.72,2168795.07,85925173.71,537504712.6,工业,仪器仪表及文化、办公用机械制造业
600226,2018-6-30,A,137006098.0,498464640.4,498464640.4,472969019.1,279078291.7,3326896.34,39738902.52,104505736.4,17209723.65,29109468.51,1037148027.0,5383847004.0,公用事业,计算机应用服务业
950,2018-6-30,A,374498741.0,12111877783.0,12111877783.0,11863408092.0,11023855152.0,33242681.77,376815710.6,246725294.5,93900222.8,88869030.31,10321504292.0,17960322125.0,商业,批发和零售贸易
952,2018-6-30,A,156834752.3,400727536.5,400727536.5,247276827.8,140488528.0,11731209.25,12925666.54,62728059.93,18711857.92,691506.2,826430959.2,1682650215.0,工业,医药制造业
600448,2018-6-30,A,13551886.27,1600727227.0,1600727227.0,1592248008.0,1510788518.0,9753850.31,25825055.03,31599944.96,14692859.87,-412219.82,2073042987.0,3533549556.0,工业,纺织业
300356,2018-6-30,A,21173823.52,155525245.5,155525245.5,172437065.9,99348885.7,2311909.3,18392926.47,50163975.04,6331695.36,-4112325.93,622470475.0,1679644810.0,工业,电器机械及器材制造业
600983,2018-6-30,A,334685242.4,3115546244.0,3115546244.0,3048517576.0,2397461092.0,18732404.49,530351304.9,130614156.0,-25510705.81,-3130675.83,3982897651.0,8116541793.0,工业,电器机械及器材制造业
601567,2018-6-30,A,267332985.3,2586173784.0,2586173784.0,2370711278.0,1766261130.0,10576506.45,211838801.8,312250509.8,42261625.03,27522705.73,7443230891.0,15024093681.0,工业,仪器仪表及文化、办公用机械制造业
2578,2018-6-30,A,10951727.74,617723060.5,617723060.5,609877383.5,572176939.3,4660569.18,8437089.21,23394265.88,-855104.17,2063624.09,204669626.7,1689355127.0,工业,有色金属冶炼及压延加工业
2251,2018-6-30,A,276315189.4,9594764327.0,9568158155.0,9336566708.0,7379398255.0,72380305.88,1602685101.0,204310208.9,58429700.11,19363137.94,9674508193.0,16286963068.0,商业,零售业
900948,2018-6-30,A,3361530413.0,18193956695.0,18193956695.0,14915484684.0,12453646577.0,610773891.1,682424701.6,717080406.7,451890554.8,-331446.25,51220437440.0,91390204346.0,工业,煤炭采选业
300050,2018-6-30,A,35821919.63,460230496.7,460230496.7,429842425.0,269783313.8,2820897.61,30204474.12,115899373.9,-761563.93,11895929.54,781239280.7,3604641924.0,公用事业,计算机应用服务业
600287,2018-6-30,A,74266182.12,2570004141.0,2570004141.0,2495923012.0,2365069537.0,6591262.59,110353428.7,44062821.18,-3666959.05,-26487078.82,1332360362.0,3521500693.0,商业,批发和零售贸易
600598,2018-6-30,A,723390773.7,1762239529.0,1762239529.0,1041249000.0,378509426.0,15173642.17,8661753.16,670190951.4,-30903769.64,-383002.67,2971060057.0,9086712729.0,综合,农业
300607,2018-6-30,A,87534284.02,523118871.0,523118871.0,457348709.7,351535372.0,2946775.83,46713328.93,50908614.96,104737.3,5139880.7,711444118.5,1529110780.0,工业,普通机械制造业
2420,2018-6-30,A,-23393567.71,2459959775.0,2459959775.0,2497814065.0,2248114879.0,20707776.94,53062512.46,153900371.1,19127994.17,2900531.23,2201381429.0,3364072752.0,工业,石油、化学、塑胶、塑料
159,2018-6-30,A,-57482006.54,320146328.5,319762550.1,328099004.1,272921989.8,4203007.28,4479593.42,36247599.96,9211506.21,1035307.42,719405838.3,2761582961.0,商业,批发和零售贸易
2885,2018-6-30,A,34264720.69,561406252.9,561406252.9,535005108.2,476262182.0,650551.28,18771649.16,42514355.85,-2667130.1,-526500.04,692266042.8,1379344162.0,工业,信息技术业
603358,2018-6-30,A,166002954.1,1891886882.0,1891886882.0,1735704744.0,1558066098.0,6949536.05,72084798.54,96626939.72,-5397012.73,7374384.15,1429814041.0,3996708020.0,工业,交通运输设备制造业
600175,2018-6-30,A,27148146.81,3340813760.0,3340813760.0,3305433268.0,2906680526.0,26649675.5,18019705.91,194066791.0,95900564.68,64116005.52,9374360383.0,20703574500.0,综合,综合类
300701,2018-6-30,A,39495635.05,87612027.91,87612027.91,55406867.58,42000842.07,1145714.54,3092368.69,9298277.15,-162613.41,32278.54,22702962.22,463210390.7,工业,信息技术业
68,2018-6-30,A,-29542459.29,86408127.15,86408127.15,114133114.2,54988069.52,3165362.13,4318907.59,34820959.31,17308150.06,-468334.44,2174580402.0,3220206199.0,公用事业,专业、科研服务业
600112,2018-6-30,A,-30834709.16,262768457.0,262768457.0,296828348.1,186585473.3,3726411.66,36324409.53,33423273.52,32927112.8,3841667.3,1616078369.0,2794960542.0,工业,电器机械及器材制造业
603045,2018-6-30,A,27753085.58,618740466.0,618740466.0,595891207.0,526853309.6,2664941.52,5562736.59,43246402.23,15852928.11,1710888.91,522204986.1,1258184742.0,工业,电器机械及器材制造业
600215,2018-6-30,A,114702928.4,122590609.0,122590609.0,119668185.6,95934156.4,6316649.2,798199.54,22802348.08,-443866.51,-5739301.15,794506077.3,3310565828.0,房地产,房地产业
858,2018-6-30,A,9855470340.0,21421181221.0,21421181221.0,11658838009.0,5818583155.0,3026570089.0,2155689822.0,1181611989.0,-526618366.9,3001320.83,21883355978.0,80430592529.0,工业,饮料制造业
600416,2018-6-30,A,-210005584.8,2829432341.0,2829432341.0,3049478022.0,2456271741.0,19266587.52,110307504.1,297345592.0,159842889.8,6443707.53,16283688643.0,23126158892.0,工业,普通机械制造业
733,2018-6-30,A,200039247.3,3021639801.0,3021639801.0,2866486669.0,2331763118.0,18946267.68,89252711.97,342733396.6,26406443.84,57384730.69,4949030770.0,9361397820.0,工业,信息技术业
591,2018-6-30,A,471498801.4,1989849451.0,1989849451.0,1546432520.0,1010697613.0,33432285.31,15073091.48,102045574.6,362528938.8,22655016.32,19687146188.0,32149361604.0,工业,电力、蒸汽、热水的生产和供应业
300421,2018-6-30,A,46258624.07,350727906.6,350727906.6,312516319.6,260393342.6,4397301.76,14904032.0,30110339.4,2285863.15,425440.68,310143737.3,1483665412.0,工业,普通机械制造业
700,2018-6-30,A,42548350.53,2253396030.0,2253396030.0,2304400441.0,1792178562.0,18778860.14,67192233.03,370427364.3,39340611.7,16482808.96,4762829326.0,7323010767.0,工业,交通运输设备制造业
603006,2018-6-30,A,61140732.61,482395292.2,482395292.2,424727226.0,380624014.2,2789969.3,6985774.2,30300041.16,3714004.84,313422.25,641274461.3,1885459808.0,工业,交通运输设备制造业
553,2018-6-30,A,3090045000.0,13026258000.0,13026258000.0,11857951000.0,8571417000.0,51573000.0,2223934000.0,637129000.0,330018000.0,43880000.0,20034373000.0,41577798000.0,工业,化学原料及化学制品制造业
200553,2018-6-30,A,3090045000.0,13026258000.0,13026258000.0,11857951000.0,8571417000.0,51573000.0,2223934000.0,637129000.0,330018000.0,43880000.0,20034373000.0,41577798000.0,工业,化学原料及化学制品制造业
603106,2018-6-30,A,54187525.64,540350748.0,540350748.0,519416794.4,370930926.9,1577461.54,91583512.83,53486038.49,-4113059.36,5951914.01,511670089.1,2132999301.0,工业,信息技术业
2543,2018-6-30,A,338109554.5,3764420113.0,3764420113.0,3470995892.0,2761465018.0,28160580.2,479340635.0,183893978.9,25693868.9,-7558189.23,3309458095.0,6761939293.0,工业,电器机械及器材制造业
717,2018-6-30,A,1764568482.0,12120878047.0,12120878047.0,10396969696.0,9795626270.0,62967140.88,206657720.5,204734020.8,111886053.2,15098490.39,10063820325.0,14744869369.0,工业,黑色金属冶炼及压延加工业
600694,2018-6-30,A,950557887.5,13004898344.0,13004898344.0,12121682274.0,9634847633.0,146327202.0,882750547.3,1437210613.0,8235147.24,12311131.87,9060312951.0,17060482596.0,商业,零售业
2640,2018-6-30,A,651309374.5,9874821438.0,9874821438.0,9257781805.0,5928474023.0,4010870.37,2993513316.0,192865222.0,102852230.7,36066143.11,4936056172.0,12008847497.0,商业,零售业
2246,2018-6-30,A,72727721.26,1004277792.0,1004277792.0,944675191.2,767803888.4,7854088.37,48568429.16,107668746.2,-4478530.5,17258569.62,974067977.8,3525627278.0,工业,化学原料及化学制品制造业
777,2018-6-30,A,27184183.73,546009245.2,546009245.2,559835246.5,441218925.3,2590812.61,40030190.87,59687715.0,1944067.97,14363534.79,853563774.1,2146179153.0,工业,普通机械制造业
300665,2018-6-30,A,13718848.5,142905424.5,142905424.5,132655928.7,107406964.7,660005.0,11523329.17,13686655.75,2420129.36,-3041155.31,288102803.6,739822525.0,工业,化学原料及化学制品制造业
596,2018-6-30,A,1236227582.0,4783083895.0,4783083895.0,3630830299.0,1042675468.0,729467173.5,1597300315.0,280500337.7,-20284906.55,1171911.36,4002789398.0,11210703796.0,工业,饮料制造业
200596,2018-6-30,A,1236227582.0,4783083895.0,4783083895.0,3630830299.0,1042675468.0,729467173.5,1597300315.0,280500337.7,-20284906.55,1171911.36,4002789398.0,11210703796.0,工业,饮料制造业
300720,2018-6-30,A,18095343.54,64735908.52,64735908.52,51445418.93,26139782.56,1434397.05,6519784.43,15142724.39,-466353.79,2675084.29,37702968.76,460756000.9,工业,仪器仪表及文化、办公用机械制造业
603116,2018-6-30,A,199074622.4,1491054969.0,1491054969.0,1333385996.0,970426207.9,12754697.42,214085825.0,141508724.8,-8595270.24,3205810.62,1125131024.0,4593255174.0,工业,皮革、毛皮、羽绒及制品制造业
568,2018-6-30,A,2708024803.0,6420333520.0,6420333520.0,3769912239.0,1610563692.0,720150367.4,1191394041.0,354865104.3,-105201443.7,-1859522.06,4837731882.0,20469045841.0,工业,饮料制造业
2616,2018-6-30,A,35058394.81,846959556.9,846959556.9,865940549.8,680120805.5,12920915.43,29807678.64,96259941.31,17385896.03,29445312.89,2624374034.0,4755249445.0,工业,电器机械及器材制造业
2137,2018-6-30,A,79430309.43,576243530.8,576243530.8,536800878.4,466617382.3,1655735.08,18442480.68,53141658.79,-11803996.9,8747618.41,396305485.5,2195087058.0,工业,信息技术业
603628,2018-6-30,A,14441810.01,341137188.7,341137188.7,331818146.5,244558217.2,1469949.59,21556574.32,30500127.07,31156454.87,2576823.46,1550406351.0,2520032954.0,工业,其他制造业
300729,2018-6-30,A,34565515.2,438685068.2,438685068.2,416139440.6,255156886.7,3319965.87,112177671.9,45196141.13,-1528138.63,1816913.7,310085802.3,1032199082.0,工业,家具制造业
600481,2018-6-30,A,67137261.44,1097469737.0,1097469737.0,1037014936.0,803724861.5,11501119.37,100906012.9,89513669.81,4156151.32,27213120.71,1770693823.0,3836952499.0,工业,电器机械及器材制造业
600085,2018-6-30,A,1316511002.0,7267025864.0,7267025864.0,5958294780.0,3651226896.0,88494562.49,1525992402.0,686595452.0,-7875388.98,13860857.08,6381718736.0,20043945979.0,工业,医药制造业
603315,2018-6-30,A,3764826.74,162135760.4,162135760.4,160584482.3,133075828.3,2396276.67,2522556.5,12845281.68,5931065.29,3813473.92,413808217.7,1398910233.0,工业,普通机械制造业
300112,2018-6-30,A,17103006.2,225272393.1,225272393.1,213455231.6,101781835.0,3395380.23,59910350.64,48725685.28,-572727.89,214708.4,220375882.5,1163348244.0,工业,仪器仪表及文化、办公用机械制造业
300500,2018-6-30,A,58597491.04,371455102.6,371455102.6,321118289.0,240734262.3,2108795.76,10488643.38,58790156.95,3245774.55,5750656.12,719810701.1,1950818163.0,公用事业,专业、科研服务业
600809,2018-6-30,A,1408154460.0,5041771472.0,5041771472.0,3630689179.0,1530343414.0,945162920.6,907177802.3,245944166.5,-4342895.55,6403771.35,4756097055.0,10545702832.0,工业,饮料制造业
2623,2018-6-30,A,20860158.8,954990844.1,954990844.1,943070445.6,825181091.4,5389074.76,22279131.45,43982097.4,40219051.91,6019998.72,3095079749.0,5252099122.0,工业,非金属矿物制品业
2078,2018-6-30,A,1800020905.0,10473649873.0,10473649873.0,8707224106.0,7653725369.0,67088018.91,318526810.4,315405324.8,350509284.9,1969298.11,17347637690.0,29236297803.0,工业,造纸及纸制品业
632,2018-6-30,A,86602765.46,3481247032.0,3481247032.0,3378682620.0,3181709238.0,30995119.73,36752806.61,50620936.79,78683357.11,-78838.3,5902607944.0,7383924898.0,商业,批发和零售贸易
603611,2018-6-30,A,118596967.4,1197085515.0,1197085515.0,1092919985.0,911201322.9,7803326.91,58733595.1,101873688.3,-755376.76,14063428.18,1567522862.0,3190874075.0,工业,普通机械制造业
600889,2018-6-30,A,-55627467.73,552843958.5,552843958.5,602385944.5,514880296.3,8080128.41,4114089.19,76180170.85,-864325.45,-4414.87,631967967.6,2095001926.0,工业,化学纤维制造业
603007,2018-6-30,A,95313140.63,591316945.8,591316945.8,497366910.6,392003850.1,4240203.76,9411252.21,72899016.41,15077437.23,3735150.82,2123026845.0,3261862575.0,房地产,土木工程建筑业
600143,2018-6-30,A,415666736.0,11957706009.0,11957706009.0,11630516333.0,10279515240.0,49306220.04,306202429.6,748957005.3,239047802.7,7487635.84,11623555555.0,21734643183.0,工业,石油、化学、塑胶、塑料
600406,2018-6-30,A,1675619594.0,10557607121.0,10557607121.0,9127988826.0,7652028443.0,68218279.97,625756558.0,903199148.8,-49349966.81,-71863636.3,20686424902.0,47611009786.0,公用事业,计算机应用服务业
601011,2018-6-30,A,201191262.9,1651298667.0,1651298667.0,1448758172.0,1218452893.0,21951748.77,38348916.72,120855314.7,30421497.16,18727802.12,3756231587.0,10290345511.0,工业,石油加工及炼焦业
600841,2018-6-30,A,79379438.76,2206759092.0,2206759092.0,2202013870.0,1893234495.0,12732569.88,140645044.6,178912580.0,-26165729.5,2654910.0,3419417309.0,7094709563.0,工业,普通机械制造业
900920,2018-6-30,A,79379438.76,2206759092.0,2206759092.0,2202013870.0,1893234495.0,12732569.88,140645044.6,178912580.0,-26165729.5,2654910.0,3419417309.0,7094709563.0,工业,普通机械制造业
300577,2018-6-30,A,104261895.1,867922801.2,867922801.2,773293752.1,648154341.7,3773901.68,66724610.84,59596297.73,-4396479.64,-558920.28,596922840.4,1149990352.0,工业,纺织业
603535,2018-6-30,A,77696491.13,505301864.3,505301864.3,444295786.0,385523213.3,2393069.35,10867988.59,43313197.21,-375744.42,2574061.93,442026511.5,1871123782.0,公用事业,仓储业
30,2018-6-30,A,513879420.6,3819363671.0,3819363671.0,3698481792.0,3223875322.0,26135947.8,125735236.5,335522089.7,-10065567.59,-2721236.41,4592550301.0,11260881275.0,工业,交通运输设备制造业
200030,2018-6-30,A,513879420.6,3819363671.0,3819363671.0,3698481792.0,3223875322.0,26135947.8,125735236.5,335522089.7,-10065567.59,-2721236.41,4592550301.0,11260881275.0,工业,交通运输设备制造业
300109,2018-6-30,A,65079448.76,309097911.6,309097911.6,252106511.3,164847126.1,4004683.13,17760049.64,44557450.74,13211021.32,7726180.41,830293317.0,2071298894.0,工业,化学原料及化学制品制造业
300660,2018-6-30,A,131605029.1,1132145353.0,1132145353.0,1012311598.0,874344527.8,6208289.18,29253232.01,93118535.51,-1375508.95,10762522.39,883569756.3,2912131245.0,工业,电器机械及器材制造业
2027,2018-6-30,A,4057971927.0,7109975615.0,7109975615.0,3717658001.0,2003923117.0,217611483.9,1196167824.0,293382896.6,-55938982.88,62511662.85,4777929562.0,17455255010.0,公用事业,其他社会服务业
2730,2018-6-30,A,35392442.18,366316274.4,366316274.4,333614119.0,239278490.4,5236979.47,29700624.55,41799741.95,8700227.89,8898054.71,655012876.3,1628187159.0,工业,专用设备制造业
300571,2018-6-30,A,161234586.4,466214718.7,466214718.7,307700388.6,247618943.0,1528107.82,5625556.12,45273729.07,7115640.03,538412.55,275297511.9,732240329.9,公用事业,计算机应用服务业
2516,2018-6-30,A,186867362.5,900036504.3,900036504.3,729256222.1,623593762.9,12637284.88,15645527.15,80934313.44,-2830530.68,-724135.58,492399763.1,4623944964.0,工业,纺织业
600110,2018-6-30,A,63487560.72,1117942886.0,1117942886.0,1085255037.0,845110564.2,8149055.64,20405717.07,57282660.02,121256676.1,33050363.65,4672192679.0,7054825259.0,工业,有色金属冶炼及压延加工业
600800,2018-6-30,A,-30210522.56,78026352.6,78026352.6,100543995.1,63950672.71,1113204.8,1904730.55,28240975.3,81044.88,5253366.89,506562003.8,499277761.8,工业,化学原料及化学制品制造业
